Down,Yards,QB,QB Sacks,QB Years,QB Height,QB Weight,QB Fumbles,QB Rush Att,QB Passer Rating,Receiver ID,Receiver Pos,Receiver Years,Receiver Height,Receiver Weight,Team,Intercepted,Success
3,22,M.Hasselbeck,37,17,76,235,3,16,84,293,WR,4,69,180,IND,0,1
2,14,M.Hasselbeck,37,17,76,235,3,16,84,293,WR,4,69,180,IND,0,1
3,3,M.Hasselbeck,37,17,76,235,3,16,84,293,WR,4,69,180,IND,0,0
2,10,B.Hoyer,36,7,74,215,6,15,91.6,379,WR,3,73,218,HOU,0,0
3,10,B.Hoyer,36,7,74,215,6,15,91.6,379,WR,3,73,218,HOU,0,1
1,10,B.Hoyer,36,7,74,215,6,15,91.6,380,WR,0,72,215,HOU,0,1
3,6,B.Hoyer,36,7,74,215,6,15,91.6,379,WR,3,73,218,HOU,0,1
2,6,B.Hoyer,36,7,74,215,6,15,91.6,379,WR,3,73,218,HOU,0,0
3,21,B.Hoyer,36,7,74,215,6,15,91.6,379,WR,3,73,218,HOU,0,1
2,7,M.Hasselbeck,37,17,76,235,3,16,84,294,WR,0,70,185,IND,0,1
1,10,M.Hasselbeck,37,17,76,235,3,16,84,294,WR,0,70,185,IND,0,0
3,4,M.Hasselbeck,37,17,76,235,3,16,84,296,WR,2,74,222,IND,0,0
1,10,B.Hoyer,36,7,74,215,6,15,91.6,374,RB,4,71,222,HOU,0,1
1,10,B.Hoyer,36,7,74,215,6,15,91.6,876,TE,6,75,243,HOU,0,1
2,10,B.Hoyer,36,7,74,215,6,15,91.6,380,WR,0,72,215,HOU,0,0
3,10,B.Hoyer,36,7,74,215,6,15,91.6,379,WR,3,73,218,HOU,0,1
1,10,B.Hoyer,36,7,74,215,6,15,91.6,374,RB,4,71,222,HOU,0,1
2,5,B.Hoyer,36,7,74,215,6,15,91.6,374,RB,4,71,222,HOU,0,0
3,5,B.Hoyer,36,7,74,215,6,15,91.6,380,WR,0,72,215,HOU,0,0
4,5,B.Hoyer,36,7,74,215,6,15,91.6,1193,WR,0,74,217,HOU,0,1
1,10,M.Hasselbeck,37,17,76,235,3,16,84,291,TE,4,75,265,IND,0,1
1,10,M.Hasselbeck,37,17,76,235,3,16,84,295,WR,13,75,229,IND,0,1
3,3,B.Hoyer,36,7,74,215,6,15,91.6,379,WR,3,73,218,HOU,0,1
3,13,B.Hoyer,36,7,74,215,6,15,91.6,375,TE,2,77,265,HOU,0,1
3,4,M.Hasselbeck,37,17,76,235,3,16,84,293,WR,4,69,180,IND,0,0
1,10,B.Hoyer,36,7,74,215,6,15,91.6,379,WR,3,73,218,HOU,0,1
1,10,B.Hoyer,36,7,74,215,6,15,91.6,379,WR,3,73,218,HOU,0,1
2,10,B.Hoyer,36,7,74,215,6,15,91.6,1133,RB,7,73,227,HOU,0,1
1,10,B.Hoyer,36,7,74,215,6,15,91.6,380,WR,0,72,215,HOU,0,1
1,10,B.Hoyer,36,7,74,215,6,15,91.6,379,WR,3,73,218,HOU,0,1
2,11,B.Hoyer,36,7,74,215,6,15,91.6,1193,WR,0,74,217,HOU,0,1
1,10,M.Hasselbeck,37,17,76,235,3,16,84,292,TE,4,78,251,IND,0,1
2,5,M.Hasselbeck,37,17,76,235,3,16,84,293,WR,4,69,180,IND,0,0
2,4,M.Hasselbeck,37,17,76,235,3,16,84,295,WR,13,75,229,IND,0,1
1,10,M.Hasselbeck,37,17,76,235,3,16,84,1074,TE,3,78,267,IND,0,1
2,9,M.Hasselbeck,37,17,76,235,3,16,84,295,WR,13,75,229,IND,0,0
3,9,M.Hasselbeck,37,17,76,235,3,16,84,296,WR,2,74,222,IND,1,0
2,7,M.Hasselbeck,37,17,76,235,3,16,84,291,TE,4,75,265,IND,0,0
2,2,M.Hasselbeck,37,17,76,235,3,16,84,292,TE,4,78,251,IND,0,0
3,2,M.Hasselbeck,37,17,76,235,3,16,84,295,WR,13,75,229,IND,0,1
1,10,B.Hoyer,36,7,74,215,6,15,91.6,1133,RB,7,73,227,HOU,0,1
1,10,B.Hoyer,36,7,74,215,6,15,91.6,876,TE,6,75,243,HOU,0,1
3,3,B.Hoyer,36,7,74,215,6,15,91.6,1133,RB,7,73,227,HOU,0,1
1,20,B.Hoyer,36,7,74,215,6,15,91.6,372,RB,2,74,223,HOU,0,1
2,9,B.Hoyer,36,7,74,215,6,15,91.6,1133,RB,7,73,227,HOU,0,1
3,4,B.Hoyer,36,7,74,215,6,15,91.6,379,WR,3,73,218,HOU,0,0
1,10,M.Hasselbeck,37,17,76,235,3,16,84,293,WR,4,69,180,IND,0,1
2,8,M.Hasselbeck,37,17,76,235,3,16,84,1074,TE,3,78,267,IND,0,1
2,13,M.Hasselbeck,37,17,76,235,3,16,84,293,WR,4,69,180,IND,0,0
1,10,B.Hoyer,36,7,74,215,6,15,91.6,379,WR,3,73,218,HOU,0,1
1,10,B.Hoyer,36,7,74,215,6,15,91.6,1133,RB,7,73,227,HOU,0,1
1,10,B.Hoyer,36,7,74,215,6,15,91.6,380,WR,0,72,215,HOU,0,1
2,5,B.Hoyer,36,7,74,215,6,15,91.6,1133,RB,7,73,227,HOU,0,1
3,2,B.Hoyer,36,7,74,215,6,15,91.6,380,WR,0,72,215,HOU,1,0
3,6,M.Hasselbeck,37,17,76,235,3,16,84,293,WR,4,69,180,IND,0,1
1,10,S.Bradford,37,6,76,224,9,25,86.4,787,WR,6,76,230,PHI,0,1
2,3,S.Bradford,37,6,76,224,9,25,86.4,781,RB,5,72,217,PHI,0,1
3,7,S.Bradford,37,6,76,224,9,25,86.4,783,WR,2,75,212,PHI,0,0
4,7,S.Bradford,37,6,76,224,9,25,86.4,787,WR,6,76,230,PHI,0,0
1,10,D.Brees,32,15,72,209,5,24,102.4,951,RB,6,71,200,NO,0,1
3,8,D.Brees,32,15,72,209,5,24,102.4,456,TE,12,75,255,NO,0,1
1,10,D.Brees,32,15,72,209,5,24,102.4,455,WR,1,71,195,NO,0,0
3,17,D.Brees,32,15,72,209,5,24,102.4,455,WR,1,71,195,NO,0,0
1,10,S.Bradford,37,6,76,224,9,25,86.4,785,TE,3,77,250,PHI,0,1
2,4,S.Bradford,37,6,76,224,9,25,86.4,782,TE,9,76,255,PHI,0,1
2,9,S.Bradford,37,6,76,224,9,25,86.4,785,TE,3,77,250,PHI,0,0
3,9,S.Bradford,37,6,76,224,9,25,86.4,787,WR,6,76,230,PHI,0,1
1,10,S.Bradford,37,6,76,224,9,25,86.4,785,TE,3,77,250,PHI,0,1
2,1,S.Bradford,37,6,76,224,9,25,86.4,788,WR,2,71,206,PHI,0,1
1,10,S.Bradford,37,6,76,224,9,25,86.4,787,WR,6,76,230,PHI,1,0
1,10,D.Brees,32,15,72,209,5,24,102.4,451,WR,2,70,189,NO,0,0
3,5,D.Brees,32,15,72,209,5,24,102.4,455,WR,1,71,195,NO,0,1
1,10,D.Brees,32,15,72,209,5,24,102.4,451,WR,2,70,189,NO,0,1
2,6,D.Brees,32,15,72,209,5,24,102.4,456,TE,12,75,255,NO,0,1
1,10,S.Bradford,37,6,76,224,9,25,86.4,780,RB,6,72,220,PHI,0,1
1,10,S.Bradford,37,6,76,224,9,25,86.4,780,RB,6,72,220,PHI,0,1
3,9,S.Bradford,37,6,76,224,9,25,86.4,779,RB,11,66,190,PHI,0,1
2,4,S.Bradford,37,6,76,224,9,25,86.4,786,WR,0,72,198,PHI,0,0
1,10,S.Bradford,37,6,76,224,9,25,86.4,783,WR,2,75,212,PHI,0,0
1,20,S.Bradford,37,6,76,224,9,25,86.4,780,RB,6,72,220,PHI,0,1
1,10,D.Brees,32,15,72,209,5,24,102.4,456,TE,12,75,255,NO,0,0
2,10,D.Brees,32,15,72,209,5,24,102.4,453,RB,5,69,215,NO,0,1
3,6,D.Brees,32,15,72,209,5,24,102.4,451,WR,2,70,189,NO,0,0
1,10,S.Bradford,37,6,76,224,9,25,86.4,785,TE,3,77,250,PHI,0,1
1,10,S.Bradford,37,6,76,224,9,25,86.4,788,WR,2,71,206,PHI,0,1
3,3,D.Brees,32,15,72,209,5,24,102.4,457,WR,10,76,225,NO,0,0
1,10,S.Bradford,37,6,76,224,9,25,86.4,785,TE,3,77,250,PHI,0,1
1,10,S.Bradford,37,6,76,224,9,25,86.4,781,RB,5,72,217,PHI,0,1
2,17,S.Bradford,37,6,76,224,9,25,86.4,786,WR,0,72,198,PHI,0,1
4,9,S.Bradford,37,6,76,224,9,25,86.4,787,WR,6,76,230,PHI,0,0
2,7,D.Brees,32,15,72,209,5,24,102.4,451,WR,2,70,189,NO,0,0
3,7,D.Brees,32,15,72,209,5,24,102.4,455,WR,1,71,195,NO,0,1
3,21,D.Brees,32,15,72,209,5,24,102.4,951,RB,6,71,200,NO,0,1
1,10,S.Bradford,37,6,76,224,9,25,86.4,785,TE,3,77,250,PHI,0,0
2,10,S.Bradford,37,6,76,224,9,25,86.4,781,RB,5,72,217,PHI,0,1
3,4,S.Bradford,37,6,76,224,9,25,86.4,783,WR,2,75,212,PHI,0,1
3,4,S.Bradford,37,6,76,224,9,25,86.4,779,RB,11,66,190,PHI,0,0
1,10,D.Brees,32,15,72,209,5,24,102.4,457,WR,10,76,225,NO,0,1
1,25,S.Bradford,37,6,76,224,9,25,86.4,783,WR,2,75,212,PHI,0,1
2,7,S.Bradford,37,6,76,224,9,25,86.4,783,WR,2,75,212,PHI,0,1
1,10,S.Bradford,37,6,76,224,9,25,86.4,787,WR,6,76,230,PHI,0,0
2,10,S.Bradford,37,6,76,224,9,25,86.4,787,WR,6,76,230,PHI,0,0
3,10,S.Bradford,37,6,76,224,9,25,86.4,788,WR,2,71,206,PHI,0,0
2,8,D.Brees,32,15,72,209,5,24,102.4,455,WR,1,71,195,NO,0,0
3,8,D.Brees,32,15,72,209,5,24,102.4,451,WR,2,70,189,NO,0,1
3,10,D.Brees,32,15,72,209,5,24,102.4,457,WR,10,76,225,NO,0,1
1,10,D.Brees,32,15,72,209,5,24,102.4,453,RB,5,69,215,NO,0,0
2,10,D.Brees,32,15,72,209,5,24,102.4,455,WR,1,71,195,NO,0,1
3,3,D.Brees,32,15,72,209,5,24,102.4,455,WR,1,71,195,NO,0,0
1,10,S.Bradford,37,6,76,224,9,25,86.4,781,RB,5,72,217,PHI,0,1
2,7,S.Bradford,37,6,76,224,9,25,86.4,788,WR,2,71,206,PHI,0,1
3,7,S.Bradford,37,6,76,224,9,25,86.4,783,WR,2,75,212,PHI,0,1
1,10,S.Bradford,37,6,76,224,9,25,86.4,787,WR,6,76,230,PHI,0,0
2,7,S.Bradford,37,6,76,224,9,25,86.4,788,WR,2,71,206,PHI,0,1
1,10,S.Bradford,37,6,76,224,9,25,86.4,782,TE,9,76,255,PHI,0,1
2,9,D.Brees,32,15,72,209,5,24,102.4,457,WR,10,76,225,NO,0,1
1,10,D.Brees,32,15,72,209,5,24,102.4,1201,TE,6,76,265,NO,0,1
2,3,D.Brees,32,15,72,209,5,24,102.4,457,WR,10,76,225,NO,0,0
3,3,D.Brees,32,15,72,209,5,24,102.4,951,RB,6,71,200,NO,0,0
2,5,S.Bradford,37,6,76,224,9,25,86.4,781,RB,5,72,217,PHI,0,1
2,9,S.Bradford,37,6,76,224,9,25,86.4,782,TE,9,76,255,PHI,0,1
3,9,S.Bradford,37,6,76,224,9,25,86.4,783,WR,2,75,212,PHI,0,1
2,9,D.Brees,32,15,72,209,5,24,102.4,952,TE,3,77,250,NO,0,0
3,9,D.Brees,32,15,72,209,5,24,102.4,451,WR,2,70,189,NO,0,0
1,10,S.Bradford,37,6,76,224,9,25,86.4,781,RB,5,72,217,PHI,0,0
2,10,S.Bradford,37,6,76,224,9,25,86.4,781,RB,5,72,217,PHI,0,1
2,9,S.Bradford,37,6,76,224,9,25,86.4,783,WR,2,75,212,PHI,0,1
1,10,D.Brees,32,15,72,209,5,24,102.4,456,TE,12,75,255,NO,0,1
2,1,D.Brees,32,15,72,209,5,24,102.4,455,WR,1,71,195,NO,0,1
1,10,D.Brees,32,15,72,209,5,24,102.4,1201,TE,6,76,265,NO,0,1
1,10,S.Bradford,37,6,76,224,9,25,86.4,787,WR,6,76,230,PHI,0,1
1,10,S.Bradford,37,6,76,224,9,25,86.4,781,RB,5,72,217,PHI,0,1
2,10,S.Bradford,37,6,76,224,9,25,86.4,783,WR,2,75,212,PHI,0,0
3,11,S.Bradford,37,6,76,224,9,25,86.4,785,TE,3,77,250,PHI,0,1
1,10,D.Brees,32,15,72,209,5,24,102.4,453,RB,5,69,215,NO,0,1
1,10,D.Brees,32,15,72,209,5,24,102.4,458,WR,1,78,225,NO,1,0
2,2,D.Brees,32,15,72,209,5,24,102.4,451,WR,2,70,189,NO,0,1
1,10,D.Brees,32,15,72,209,5,24,102.4,951,RB,6,71,200,NO,0,1
2,10,D.Brees,32,15,72,209,5,24,102.4,455,WR,1,71,195,NO,0,0
3,10,D.Brees,32,15,72,209,5,24,102.4,455,WR,1,71,195,NO,0,1
1,10,D.Brees,32,15,72,209,5,24,102.4,451,WR,2,70,189,NO,0,1
3,11,D.Brees,32,15,72,209,5,24,102.4,455,WR,1,71,195,NO,0,1
1,10,D.Brees,32,15,72,209,5,24,102.4,452,RB,3,72,220,NO,0,1
2,9,D.Brees,32,15,72,209,5,24,102.4,452,RB,3,72,220,NO,0,1
3,8,D.Brees,32,15,72,209,5,24,102.4,456,TE,12,75,255,NO,0,0
4,8,D.Brees,32,15,72,209,5,24,102.4,451,WR,2,70,189,NO,0,1
2,7,J.Cutler,33,10,75,220,8,38,93,61,WR,3,76,199,CHI,0,1
3,4,J.Cutler,33,10,75,220,8,38,93,931,WR,1,72,208,CHI,0,1
2,8,J.Cutler,33,10,75,220,8,38,93,58,RB,8,74,218,CHI,0,1
2,9,J.Cutler,33,10,75,220,8,38,93,58,RB,8,74,218,CHI,0,0
3,9,J.Cutler,33,10,75,220,8,38,93,58,RB,8,74,218,CHI,0,1
2,5,A.Smith,45,11,76,217,4,84,96.8,405,TE,3,77,260,KC,0,1
3,1,A.Smith,45,11,76,217,4,84,96.8,401,RB,8,71,199,KC,0,0
1,14,J.Cutler,33,10,75,220,8,38,93,58,RB,8,74,218,CHI,0,1
2,5,J.Cutler,33,10,75,220,8,38,93,61,WR,3,76,199,CHI,0,1
1,10,J.Cutler,33,10,75,220,8,38,93,59,TE,8,78,273,CHI,0,0
3,8,J.Cutler,33,10,75,220,8,38,93,61,WR,3,76,199,CHI,0,1
2,22,J.Cutler,33,10,75,220,8,38,93,932,WR,0,75,207,CHI,0,1
3,18,J.Cutler,33,10,75,220,8,38,93,58,RB,8,74,218,CHI,0,1
1,10,J.Cutler,33,10,75,220,8,38,93,59,TE,8,78,273,CHI,0,0
2,10,J.Cutler,33,10,75,220,8,38,93,57,RB,0,72,208,CHI,0,1
3,8,J.Cutler,33,10,75,220,8,38,93,58,RB,8,74,218,CHI,0,0
1,10,A.Smith,45,11,76,217,4,84,96.8,1111,WR,0,74,205,KC,0,0
2,10,A.Smith,45,11,76,217,4,84,96.8,1111,WR,0,74,205,KC,0,1
3,4,A.Smith,45,11,76,217,4,84,96.8,403,WR,7,72,198,KC,0,0
3,4,J.Cutler,33,10,75,220,8,38,93,931,WR,1,72,208,CHI,0,0
1,10,A.Smith,45,11,76,217,4,84,96.8,405,TE,3,77,260,KC,0,1
1,10,A.Smith,45,11,76,217,4,84,96.8,401,RB,8,71,199,KC,0,0
1,10,A.Smith,45,11,76,217,4,84,96.8,403,WR,7,72,198,KC,0,1
1,10,A.Smith,45,11,76,217,4,84,96.8,403,WR,7,72,198,KC,0,0
2,10,A.Smith,45,11,76,217,4,84,96.8,401,RB,8,71,199,KC,0,1
1,10,A.Smith,45,11,76,217,4,84,96.8,401,RB,8,71,199,KC,0,0
1,10,J.Cutler,33,10,75,220,8,38,93,59,TE,8,78,273,CHI,0,0
3,6,J.Cutler,33,10,75,220,8,38,93,65,WR,6,73,187,CHI,0,0
2,5,A.Smith,45,11,76,217,4,84,96.8,403,WR,7,72,198,KC,0,1
3,5,A.Smith,45,11,76,217,4,84,96.8,403,WR,7,72,198,KC,0,1
1,10,A.Smith,45,11,76,217,4,84,96.8,403,WR,7,72,198,KC,0,1
1,10,A.Smith,45,11,76,217,4,84,96.8,1111,WR,0,74,205,KC,0,0
3,3,A.Smith,45,11,76,217,4,84,96.8,405,TE,3,77,260,KC,0,1
2,18,A.Smith,45,11,76,217,4,84,96.8,403,WR,7,72,198,KC,0,1
3,9,A.Smith,45,11,76,217,4,84,96.8,403,WR,7,72,198,KC,0,1
1,10,A.Smith,45,11,76,217,4,84,96.8,403,WR,7,72,198,KC,0,1
2,9,A.Smith,45,11,76,217,4,84,96.8,405,TE,3,77,260,KC,0,0
3,9,A.Smith,45,11,76,217,4,84,96.8,1137,RB,2,70,205,KC,0,0
1,10,J.Cutler,33,10,75,220,8,38,93,931,WR,1,72,208,CHI,0,1
2,9,J.Cutler,33,10,75,220,8,38,93,931,WR,1,72,208,CHI,0,1
1,10,J.Cutler,33,10,75,220,8,38,93,61,WR,3,76,199,CHI,0,1
1,10,J.Cutler,33,10,75,220,8,38,93,930,TE,6,77,240,CHI,0,0
2,10,J.Cutler,33,10,75,220,8,38,93,931,WR,1,72,208,CHI,0,1
3,5,J.Cutler,33,10,75,220,8,38,93,61,WR,3,76,199,CHI,0,0
1,10,A.Smith,45,11,76,217,4,84,96.8,405,TE,3,77,260,KC,0,0
2,6,J.Cutler,33,10,75,220,8,38,93,931,WR,1,72,208,CHI,0,1
1,10,J.Cutler,33,10,75,220,8,38,93,931,WR,1,72,208,CHI,0,1
1,10,A.Smith,45,11,76,217,4,84,96.8,1137,RB,2,70,205,KC,0,1
3,6,A.Smith,45,11,76,217,4,84,96.8,405,TE,3,77,260,KC,0,0
1,10,J.Cutler,33,10,75,220,8,38,93,59,TE,8,78,273,CHI,0,1
1,10,J.Cutler,33,10,75,220,8,38,93,65,WR,6,73,187,CHI,0,0
2,10,J.Cutler,33,10,75,220,8,38,93,59,TE,8,78,273,CHI,0,1
3,3,J.Cutler,33,10,75,220,8,38,93,59,TE,8,78,273,CHI,0,0
4,3,J.Cutler,33,10,75,220,8,38,93,65,WR,6,73,187,CHI,0,0
1,10,J.Cutler,33,10,75,220,8,38,93,57,RB,0,72,208,CHI,0,0
2,10,J.Cutler,33,10,75,220,8,38,93,932,WR,0,75,207,CHI,0,1
1,10,J.Cutler,33,10,75,220,8,38,93,59,TE,8,78,273,CHI,0,0
2,10,J.Cutler,33,10,75,220,8,38,93,59,TE,8,78,273,CHI,0,1
1,10,J.Cutler,33,10,75,220,8,38,93,61,WR,3,76,199,CHI,0,1
2,4,J.Cutler,33,10,75,220,8,38,93,59,TE,8,78,273,CHI,0,0
2,6,J.Cutler,33,10,75,220,8,38,93,1121,TE,0,76,235,CHI,0,0
3,6,J.Cutler,33,10,75,220,8,38,93,61,WR,3,76,199,CHI,0,1
3,6,A.Smith,45,11,76,217,4,84,96.8,403,WR,7,72,198,KC,0,0
1,10,J.Cutler,33,10,75,220,8,38,93,931,WR,1,72,208,CHI,0,0
2,10,J.Cutler,33,10,75,220,8,38,93,932,WR,0,75,207,CHI,0,1
1,10,J.Cutler,33,10,75,220,8,38,93,59,TE,8,78,273,CHI,0,0
2,10,J.Cutler,33,10,75,220,8,38,93,932,WR,0,75,207,CHI,0,1
1,10,J.Cutler,33,10,75,220,8,38,93,59,TE,8,78,273,CHI,0,0
2,10,J.Cutler,33,10,75,220,8,38,93,61,WR,3,76,199,CHI,0,0
3,10,J.Cutler,33,10,75,220,8,38,93,61,WR,3,76,199,CHI,0,0
1,10,J.Cutler,33,10,75,220,8,38,93,59,TE,8,78,273,CHI,0,1
2,4,J.Cutler,33,10,75,220,8,38,93,58,RB,8,74,218,CHI,0,1
1,10,A.Smith,45,11,76,217,4,84,96.8,403,WR,7,72,198,KC,0,1
1,10,A.Smith,45,11,76,217,4,84,96.8,403,WR,7,72,198,KC,0,0
1,10,A.Dalton,31,5,74,216,5,58,108.8,614,WR,5,76,207,CIN,0,1
2,10,A.Dalton,31,5,74,216,5,58,108.8,614,WR,5,76,207,CIN,0,1
1,10,A.Dalton,31,5,74,216,5,58,108.8,617,TE,3,78,250,CIN,0,1
1,10,R.Wilson,45,4,71,206,5,103,110.8,140,TE,6,79,265,SEA,0,1
1,10,R.Wilson,45,4,71,206,5,103,110.8,137,WR,4,73,209,SEA,0,1
1,15,A.Dalton,31,5,74,216,5,58,108.8,614,WR,5,76,207,CIN,0,1
1,10,A.Dalton,31,5,74,216,5,58,108.8,614,WR,5,76,207,CIN,0,1
2,15,A.Dalton,31,5,74,216,5,58,108.8,617,TE,3,78,250,CIN,0,0
2,11,R.Wilson,45,4,71,206,5,103,110.8,140,TE,6,79,265,SEA,0,0
3,11,R.Wilson,45,4,71,206,5,103,110.8,1003,TE,3,77,252,SEA,0,1
1,10,A.Dalton,31,5,74,216,5,58,108.8,615,WR,4,74,198,CIN,0,1
2,5,A.Dalton,31,5,74,216,5,58,108.8,617,TE,3,78,250,CIN,0,0
3,5,A.Dalton,31,5,74,216,5,58,108.8,616,WR,4,74,210,CIN,0,1
1,10,A.Dalton,31,5,74,216,5,58,108.8,611,RB,3,69,205,CIN,0,1
2,7,A.Dalton,31,5,74,216,5,58,108.8,617,TE,3,78,250,CIN,0,0
3,7,A.Dalton,31,5,74,216,5,58,108.8,614,WR,5,76,207,CIN,0,1
1,10,A.Dalton,31,5,74,216,5,58,108.8,615,WR,4,74,198,CIN,0,1
3,19,A.Dalton,31,5,74,216,5,58,108.8,611,RB,3,69,205,CIN,0,0
3,6,R.Wilson,45,4,71,206,5,103,110.8,137,WR,4,73,209,SEA,0,1
1,10,A.Dalton,31,5,74,216,5,58,108.8,614,WR,5,76,207,CIN,0,1
3,9,A.Dalton,31,5,74,216,5,58,108.8,615,WR,4,74,198,CIN,0,0
3,2,A.Dalton,31,5,74,216,5,58,108.8,611,RB,3,69,205,CIN,0,1
1,10,A.Dalton,31,5,74,216,5,58,108.8,612,RB,2,73,235,CIN,0,0
2,10,A.Dalton,31,5,74,216,5,58,108.8,611,RB,3,69,205,CIN,0,1
3,10,A.Dalton,31,5,74,216,5,58,108.8,614,WR,5,76,207,CIN,1,0
1,10,R.Wilson,45,4,71,206,5,103,110.8,134,RB,9,73,215,SEA,0,1
2,2,R.Wilson,45,4,71,206,5,103,110.8,136,WR,5,70,189,SEA,0,1
1,10,R.Wilson,45,4,71,206,5,103,110.8,136,WR,5,70,189,SEA,0,1
1,10,R.Wilson,45,4,71,206,5,103,110.8,139,WR,0,70,182,SEA,0,0
2,10,R.Wilson,45,4,71,206,5,103,110.8,139,WR,0,70,182,SEA,0,1
1,10,R.Wilson,45,4,71,206,5,103,110.8,140,TE,6,79,265,SEA,0,1
3,2,R.Wilson,45,4,71,206,5,103,110.8,140,TE,6,79,265,SEA,0,1
3,3,R.Wilson,45,4,71,206,5,103,110.8,136,WR,5,70,189,SEA,0,1
1,10,R.Wilson,45,4,71,206,5,103,110.8,140,TE,6,79,265,SEA,1,0
2,8,A.Dalton,31,5,74,216,5,58,108.8,612,RB,2,73,235,CIN,0,1
2,7,A.Dalton,31,5,74,216,5,58,108.8,614,WR,5,76,207,CIN,0,0
3,7,A.Dalton,31,5,74,216,5,58,108.8,615,WR,4,74,198,CIN,0,0
2,6,A.Dalton,31,5,74,216,5,58,108.8,611,RB,3,69,205,CIN,0,1
3,4,A.Dalton,31,5,74,216,5,58,108.8,617,TE,3,78,250,CIN,0,1
1,10,A.Dalton,31,5,74,216,5,58,108.8,611,RB,3,69,205,CIN,0,0
2,10,A.Dalton,31,5,74,216,5,58,108.8,615,WR,4,74,198,CIN,0,0
1,10,A.Dalton,31,5,74,216,5,58,108.8,611,RB,3,69,205,CIN,0,0
1,10,R.Wilson,45,4,71,206,5,103,110.8,139,WR,0,70,182,SEA,0,0
1,20,A.Dalton,31,5,74,216,5,58,108.8,617,TE,3,78,250,CIN,0,1
3,14,A.Dalton,31,5,74,216,5,58,108.8,617,TE,3,78,250,CIN,0,0
3,4,R.Wilson,45,4,71,206,5,103,110.8,137,WR,4,73,209,SEA,0,0
2,6,A.Dalton,31,5,74,216,5,58,108.8,617,TE,3,78,250,CIN,0,1
1,10,R.Wilson,45,4,71,206,5,103,110.8,1003,TE,3,77,252,SEA,0,1
1,10,A.Dalton,31,5,74,216,5,58,108.8,615,WR,4,74,198,CIN,0,1
2,5,A.Dalton,31,5,74,216,5,58,108.8,616,WR,4,74,210,CIN,0,1
2,13,A.Dalton,31,5,74,216,5,58,108.8,616,WR,4,74,210,CIN,0,1
2,10,A.Dalton,31,5,74,216,5,58,108.8,616,WR,4,74,210,CIN,0,1
3,4,A.Dalton,31,5,74,216,5,58,108.8,616,WR,4,74,210,CIN,0,1
1,10,A.Dalton,31,5,74,216,5,58,108.8,611,RB,3,69,205,CIN,0,1
2,9,A.Dalton,31,5,74,216,5,58,108.8,615,WR,4,74,198,CIN,0,1
1,10,A.Dalton,31,5,74,216,5,58,108.8,615,WR,4,74,198,CIN,0,0
1,10,A.Dalton,31,5,74,216,5,58,108.8,617,TE,3,78,250,CIN,0,1
2,4,A.Dalton,31,5,74,216,5,58,108.8,615,WR,4,74,198,CIN,0,0
3,3,R.Wilson,45,4,71,206,5,103,110.8,139,WR,0,70,182,SEA,0,1
2,15,R.Wilson,45,4,71,206,5,103,110.8,139,WR,0,70,182,SEA,0,0
3,15,R.Wilson,45,4,71,206,5,103,110.8,134,RB,9,73,215,SEA,0,1
1,10,A.Dalton,31,5,74,216,5,58,108.8,617,TE,3,78,250,CIN,0,1
2,5,A.Dalton,31,5,74,216,5,58,108.8,614,WR,5,76,207,CIN,0,1
2,5,A.Dalton,31,5,74,216,5,58,108.8,615,WR,4,74,198,CIN,0,0
1,20,R.Wilson,45,4,71,206,5,103,110.8,134,RB,9,73,215,SEA,0,1
2,8,R.Wilson,45,4,71,206,5,103,110.8,1003,TE,3,77,252,SEA,0,0
1,10,A.Dalton,31,5,74,216,5,58,108.8,617,TE,3,78,250,CIN,0,1
2,7,K.Cousins,27,4,75,202,8,26,104.6,213,WR,8,72,216,WAS,0,1
3,13,K.Cousins,27,4,75,202,8,26,104.6,213,WR,8,72,216,WAS,0,1
1,10,M.Ryan,32,8,76,217,12,37,89,753,TE,8,75,230,ATL,0,1
1,10,M.Ryan,32,8,76,217,12,37,89,756,WR,5,75,220,ATL,0,0
2,10,M.Ryan,32,8,76,217,12,37,89,756,WR,5,75,220,ATL,1,0
2,10,K.Cousins,27,4,75,202,8,26,104.6,209,RB,0,73,231,WAS,0,1
3,8,K.Cousins,27,4,75,202,8,26,104.6,218,TE,3,76,241,WAS,0,0
2,9,M.Ryan,32,8,76,217,12,37,89,753,TE,8,75,230,ATL,0,1
3,5,M.Ryan,32,8,76,217,12,37,89,753,TE,8,75,230,ATL,0,1
2,19,M.Ryan,32,8,76,217,12,37,89,753,TE,8,75,230,ATL,0,1
3,9,M.Ryan,32,8,76,217,12,37,89,911,RB,0,67,201,ATL,0,0
2,12,K.Cousins,27,4,75,202,8,26,104.6,212,RB,2,68,193,WAS,0,1
1,10,K.Cousins,27,4,75,202,8,26,104.6,213,WR,8,72,216,WAS,0,1
3,4,K.Cousins,27,4,75,202,8,26,104.6,212,RB,2,68,193,WAS,0,1
2,7,K.Cousins,27,4,75,202,8,26,104.6,213,WR,8,72,216,WAS,0,0
3,7,K.Cousins,27,4,75,202,8,26,104.6,218,TE,3,76,241,WAS,0,1
1,10,M.Ryan,32,8,76,217,12,37,89,753,TE,8,75,230,ATL,0,0
1,10,M.Ryan,32,8,76,217,12,37,89,756,WR,5,75,220,ATL,0,0
1,10,M.Ryan,32,8,76,217,12,37,89,756,WR,5,75,220,ATL,0,0
